t,x,v,F_imp,F_env,Ks,Ds,K_est,iq_ideal,iq_cmd,iq_actual,tau_motor,tau_env
30.35,-0.0007649997131282759,-0.07756176514687796,0.7198828043857353,1.5379644624438926,300.0,17.146428199482244,100.0,0.39993489132540844,0.4418897380475805,0.5394179955184487,0.14564285878998115,0.2306946693665839
30.360000000000003,-0.0007657748511022035,-0.07751379739276157,0.696866072717157,1.5384937769289548,300.0,17.146428199482244,100.0,0.38714781817619826,0.4418897380475805,0.4777188493836255,0.1289840893335789,0.2307740665393432
30.37,-0.0007665495325426289,-0.07746814404254354,0.7119320873401549,1.5390402004647368,300.0,17.146428199482244,100.0,0.39551782630008603,0.4418897380475805,0.4131262835758618,0.11154409656548268,0.2308560300697105
30.38,-0.0007673237598315481,-0.07742272889192595,0.7151138456544772,1.539604591391503,300.0,17.146428199482244,100.0,0.39728546980804286,0.4418897380475805,0.4061960774934724,0.10967294092323757,0.23094068870872544
30.390000000000004,-0.0007680975094883851,-0.07737496568369913,0.7046039887699118,1.5401703429332654,300.0,17.146428199482244,100.0,0.39144666042772874,0.4418897380475805,0.4711055935599199,0.12719851026117837,0.2310255514399898
30.400000000000002,-0.0007688707624809641,-0.0773252992578964,0.6918042510038198,1.5407167368556551,300.0,17.146428199482244,100.0,0.38433569500212206,0.4418897380475805,0.5236691962670388,0.14139068299210047,0.23110751052834827
30.410000000000004,-0.000769643538589612,-0.0772776108647933,0.662638320318608,1.541247309040328,300.0,17.146428199482244,100.0,0.36813240017700444,0.4418897380475805,0.4684290811747038,0.12647585191717003,0.2311870963560492
30.42,-0.0007704158554348092,-0.07723168451972605,0.6718868539398657,1.5417931332258807,300.0,17.146428199482244,100.0,0.37327047441103645,0.4418897380475805,0.41918006674265,0.11317861802051551,0.2312689699838821
30.430000000000003,-0.0007711877154471631,-0.07718600123539071,0.6945079391631772,1.5423525026795795,300.0,17.146428199482244,100.0,0.38583774397954285,0.4418897380475805,0.41211761893750937,0.11127175711312753,0.2313528754019369
30.44,-0.0007719590966107297,-0.07713811635666565,0.7068547495386559,1.5429132684197215,300.0,17.146428199482244,100.0,0.392697083077031,0.4418897380475805,0.47296148212982636,0.12769960017505314,0.23143699026295822
30.450000000000003,-0.0007727299858858209,-0.0770889275091163,0.6831875270295164,1.543455846786201,300.0,17.146428199482244,100.0,0.37954862612750906,0.4418897380475805,0.5088814059339446,0.13739797960216504,0.23151837701793013
30.46,-0.0007735003990534805,-0.07704131676595427,0.6436317350808223,1.5439874031359155,300.0,17.146428199482244,100.0,0.35757318615601236,0.4418897380475805,0.46474986386989636,0.12548246324487203,0.2315981104703873
30.470000000000002,-0.0007742703499818514,-0.07699509283709041,0.6745268039094303,1.5445310129918108,300.0,17.146428199482244,100.0,0.37473711328301684,0.4418897380475805,0.4259252390005765,0.11499981453015566,0.2316796519487716
30.480000000000004,-0.0007750398406195435,-0.07694906376920664,0.6472180441432184,1.545085162674945,300.0,17.146428199482244,100.0,0.35956558007956574,0.4418897380475805,0.4202045730632279,0.11345523472707154,0.2317627744012417
30.490000000000002,-0.0007758088532823643,-0.07690126628207765,0.6516125887468172,1.5456403188971053,300.0,17.146428199482244,100.0,0.36200699374823175,0.4418897380475805,0.46901890975135724,0.12663510563286645,0.23184604783456578
30.500000000000004,-0.0007765773668575235,-0.07685135751592836,0.6160801136982315,1.5461807541954582,300.0,17.146428199482244,100.0,0.3422667298323508,0.4418897380475805,0.5273653073717017,0.14238863299035948,0.2319271131293187
30.51,-0.0007773454003100063,-0.076803345248282,0.59786207603362,1.546703700356455,300.0,17.146428199482244,100.0,0.3321455977964555,0.3875356535918539,0.4743942677564902,0.12808645229425236,0.23200555505346823
30.520000000000003,-0.0007781129751222619,-0.07675748122555551,0.6222011085978866,1.5472412423582635,300.0,17.146428199482244,100.0,0.3456672825543814,0.3875356535918539,0.41442216331487686,0.11189398409501676,0.2320861863537395
30.53,-0.000778880092818173,-0.07671176959111119,0.6290145899142238,1.5477954199511583,300.0,17.146428199482244,100.0,0.3494525499523465,0.3875356535918539,0.40988127903612764,0.11066794533975446,0.23216931299267374
30.540000000000003,-0.0007796467320123489,-0.0766639194175963,0.6206533764840937,1.548350268110697,300.0,17.146428199482244,100.0,0.34480743138005204,0.3875356535918539,0.4689768931298013,0.12662376114504637,0.23225254021660455
30.55,-0.0007804128721928471,-0.07661401804981947,0.6199061553951057,1.5488874337555891,300.0,17.146428199482244,100.0,0.3443923085528365,0.3875356535918539,0.5256560861589202,0.14192714326290848,0.23233311506333837
30.560000000000002,-0.0007811785346427323,-0.07656624498852227,0.6083283388953729,1.5494075910299723,300.0,17.146428199482244,100.0,0.3379601882752071,0.3875356535918539,0.4662474854613596,0.12588682107456708,0.23241113865449584
30.570000000000004,-0.0007819437364163629,-0.07652017736305293,0.6134705894351997,1.5499442014794569,300.0,17.146428199482244,100.0,0.34081699413066646,0.3875356535918539,0.4185761511042763,0.11301556079815461,0.23249163022191852
30.580000000000002,-0.0007827084814415913,-0.0764745025228325,0.6312165752419742,1.550493902604059,300.0,17.146428199482244,100.0,0.35067587513443005,0.3875356535918539,0.4073600602317372,0.10998721626256905,0.23257408539060884
30.590000000000003,-0.0007834727497773152,-0.07642683357239663,0.6229225607763907,1.5510461979125694,300.0,17.146428199482244,100.0,0.34606808932021704,0.3875356535918539,0.462445179933673,0.12486019858209173,0.2326569296868854
30.6,-0.0007842365173296093,-0.07637675522940716,0.6473087407088445,1.5515819683119512,300.0,17.146428199482244,100.0,0.35961596706046917,0.3875356535918539,0.5290751006452143,0.1428502771742079,0.23273729524679265
30.610000000000003,-0.0007849998091442262,-0.07632918146169865,0.5777177977169612,1.5520978626307884,300.0,17.146428199482244,100.0,0.3209543320649784,0.3875356535918539,0.45921695710836596,0.12398857841925882,0.23281467939461825
30.62,-0.0007857626468443393,-0.07628377001131494,0.5962927172412426,1.5526332226666606,300.0,17.146428199482244,100.0,0.33127373180069025,0.3875356535918539,0.3988551647325654,0.10769089447779266,0.2328949833999991
30.630000000000003,-0.0007865250282958459,-0.07623814515065457,0.5718579350754522,1.5531853363037267,300.0,17.146428199482244,100.0,0.3176988528196957,0.3875356535918539,0.40447649817484793,0.10920865450720894,0.232977800445559
30.640000000000004,-0.0007872869290090076,-0.07619007131617275,0.5688904750307466,1.5537351951602516,300.0,17.146428199482244,100.0,0.31605026390597035,0.3875356535918539,0.47219807162807076,0.1274934793395791,0.23306027927403772
30.650000000000002,-0.0007880483341694916,-0.07614051604840334,0.5981098944197861,1.5542648853401912,300.0,17.146428199482244,100.0,0.33228327467765895,0.3875356535918539,0.5130547239611319,0.13852477546950565,0.23313973280102868
