iter,pose_x,pose_y,pose_z,xd_x,xd_y,xd_z,F_x,F_y,F_z,tau0,tau1,tau2
1031,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1036,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1041,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1046,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1051,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1056,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1061,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1066,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1071,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1076,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1081,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1086,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1091,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1096,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1101,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1106,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1111,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1116,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1121,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1126,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1131,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1136,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1141,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1146,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1151,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1156,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1161,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1166,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1171,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1176,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1181,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1186,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1191,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1196,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1201,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1206,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1211,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1216,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1221,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1226,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1231,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1236,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1241,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1246,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1251,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1256,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1261,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1266,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1271,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1276,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1281,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1286,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1291,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1296,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1301,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1306,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1311,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1316,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1321,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1326,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1331,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1336,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1341,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1346,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1351,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1356,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1361,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1366,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1371,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1376,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1381,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1386,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1391,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1396,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1401,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1406,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1411,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1416,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1421,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1426,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1431,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1436,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1441,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1446,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1451,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1456,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1461,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1466,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1471,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1476,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.001526,-0.071030,0.000473,0.002563,0.016754
1481,0.315140,-0.000031,-0.080276,0.315994,-0.000031,-0.080994,0.085449,-0.070267,-0.071030,-0.022156,0.002563,0.016754
1486,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,-0.020981,0.007019,-0.071030,0.002197,-0.023651,-0.009445
1491,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.068054,0.002670,-0.071030,0.000839,-0.001724,0.012466
1496,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.082932,0.002213,-0.071030,0.000687,0.001938,0.016129
1501,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1506,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1511,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1516,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1521,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1526,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1531,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1536,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1541,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1546,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1551,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1556,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1561,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1566,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1571,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1576,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1581,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1586,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1591,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1596,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1601,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1606,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1611,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1616,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1621,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1626,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1631,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1636,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1641,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1646,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1651,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1656,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1661,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1666,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1671,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1676,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1681,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1686,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1691,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1696,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1701,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1706,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1711,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1716,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1721,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1726,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1731,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1736,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1741,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1746,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1751,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1756,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1761,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1766,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1771,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1776,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1781,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1786,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1791,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1796,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1801,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1806,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1811,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1816,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1821,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1826,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1831,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1836,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1841,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1846,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1851,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1856,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1861,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1866,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1871,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1876,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1881,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1886,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1891,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1896,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1901,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1906,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1911,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1916,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1921,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1926,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1931,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1936,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1941,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1946,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1951,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1956,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1961,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1966,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1971,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1976,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1981,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1986,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1991,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
1996,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2001,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2006,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2011,0.315140,-0.000015,-0.080276,0.315994,-0.000031,-0.080994,0.085449,-0.059662,-0.071030,-0.018814,0.002563,0.016754
2016,0.315140,0.000000,-0.080276,0.315994,-0.000031,-0.080994,0.085449,-0.082703,-0.071030,-0.026077,0.002548,0.016739
2021,0.315109,0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.112076,-0.093002,-0.071030,-0.029312,0.009109,0.023300
2026,0.315155,0.000122,-0.080261,0.315994,-0.000031,-0.080994,-0.014954,-0.305939,-0.107117,-0.096420,-0.031601,-0.010178
2031,0.315109,0.000168,-0.080276,0.315994,-0.000031,-0.080994,0.283279,-0.190811,-0.006485,-0.060181,0.068024,0.069275
2036,0.315125,0.000244,-0.080292,0.315994,-0.000031,-0.080994,0.070953,-0.247650,-0.009766,-0.078064,0.014862,0.016800
2041,0.315140,0.000366,-0.080292,0.315994,-0.000031,-0.080994,0.048828,-0.410233,-0.059891,-0.129303,-0.003708,0.008255
2046,0.315155,0.000427,-0.080292,0.315994,-0.000031,-0.080994,0.054169,-0.253372,-0.068130,-0.079880,-0.004501,0.009109
