t,x,v,F_imp,F_env,Ks,Ds,K_est,iq_ideal,iq_cmd,iq_actual,tau_motor,tau_env
6.330000000000001,0.002062785552803721,-0.14379059019184331,0.8688493960123087,0.0,300.0,17.146428199482244,100.0,0.48269410889572706,0.49774971859363826,0.4357718697845644,0.11765840484183239,0.0
6.34,0.0020613478185316928,-0.14377342720279612,0.8622544583041181,0.0,300.0,17.146428199482244,100.0,0.4790302546133989,0.49774971859363826,0.4767496957556669,0.12872241785403007,0.0
6.3500000000000005,0.002059910272105998,-0.14375464256945936,0.8631326921550091,0.0,300.0,17.146428199482244,100.0,0.4795181623083383,0.49774971859363826,0.521795370465999,0.14088475002581974,0.0
6.36,0.002058472895604776,-0.1437376501221993,0.8848499942833432,0.0,300.0,17.146428199482244,100.0,0.49158333015741285,0.49774971859363826,0.4720124238905562,0.12744335445045019,0.0
6.370000000000001,0.0020570356660293784,-0.1437229575397695,0.8930159352458709,0.0,300.0,17.146428199482244,100.0,0.4961199640254838,0.49774971859363826,0.40812728971707407,0.11019436822361,0.0
6.38,0.0020555985862204065,-0.1437079808971885,0.9000994929051305,0.0,300.0,17.146428199482244,100.0,0.5000552738361835,0.49774971859363826,0.41601784947169657,0.11232481935735808,0.0
6.390000000000001,0.002054161674261605,-0.14369119588016988,0.8969193418724504,0.0,300.0,17.146428199482244,100.0,0.49828852326247236,0.49774971859363826,0.46625047273932746,0.12588762763961842,0.0
6.4,0.0020527249495733983,-0.14367246882067305,0.9130729465893128,0.0,300.0,17.146428199482244,100.0,0.5072627481051738,0.49774971859363826,0.5201960971342109,0.14045294622623694,0.0
6.410000000000001,0.0020512884038022877,-0.14365457711104704,0.9127374502059333,0.0,300.0,17.146428199482244,100.0,0.5070763612255185,0.49774971859363826,0.4969919340558348,0.1341878221950754,0.0
6.42,0.0020498520111836838,-0.14363926186038867,0.9056133025665787,0.0,300.0,17.146428199482244,100.0,0.503118501425877,0.49774971859363826,0.42542362939917683,0.11486437993777775,0.0
6.430000000000001,0.0020484157755741245,-0.1436235609559404,0.9045941117962648,0.0,300.0,17.146428199482244,100.0,0.5025522843312581,0.5217102561414778,0.43613623467407536,0.11775678336200035,0.0
6.44,0.0020469797088702906,-0.14360667038340086,0.9187384744139986,0.0,300.0,17.146428199482244,100.0,0.5104102635633325,0.5217102561414778,0.4691825705428596,0.1266792940465721,0.0
6.450000000000001,0.0020455438320659512,-0.14358768043394307,0.897346044673772,0.0,300.0,17.146428199482244,100.0,0.49852558037431766,0.5217102561414778,0.5274985960497995,0.14242462093344588,0.0
6.460000000000001,0.002044108130395185,-0.1435701670766391,0.8831486207141412,0.0,300.0,17.146428199482244,100.0,0.49063812261896733,0.5217102561414778,0.48648214733193024,0.13135017977962118,0.0
6.470000000000001,0.0020426725792017614,-0.14355511934235846,0.8654522096713142,0.0,300.0,17.146428199482244,100.0,0.48080678315073,0.5217102561414778,0.4179926189072605,0.11285800710496036,0.0
6.48,0.0020412371814787313,-0.1435397723029985,0.8281022679256593,0.0,300.0,17.146428199482244,100.0,0.4600568155142551,0.5217102561414778,0.4263066488878082,0.11510279519970823,0.0
6.49,0.002039801950227545,-0.1435231251186267,0.853106248766311,0.0,300.0,17.146428199482244,100.0,0.4739479159812839,0.5217102561414778,0.46242178810573814,0.12485388278854931,0.0
6.500000000000001,0.002038366908320378,-0.14350419071669865,0.8566939739139692,0.0,300.0,17.146428199482244,100.0,0.47594109661887174,0.5217102561414778,0.5259556091125537,0.1420080144603895,0.0
6.51,0.00203693203152574,-0.14348767946380736,0.867179753546991,0.0,300.0,17.146428199482244,100.0,0.48176652974832823,0.5217102561414778,0.4586459136471893,0.12383439668474112,0.0
6.5200000000000005,0.0020354973066351945,-0.14347248905453633,0.8666452482796809,0.0,300.0,17.146428199482244,100.0,0.48146958237760046,0.5217102561414778,0.42195581308439284,0.11392806953278607,0.0
6.53,0.002034062735561852,-0.14345710733424455,0.873834824962912,0.0,300.0,17.146428199482244,100.0,0.4854637916460621,0.5217102561414778,0.42727000810480725,0.11536290218829796,0.0
6.540000000000001,0.0020326283362915023,-0.14343992703496572,0.882807226462643,0.0,300.0,17.146428199482244,100.0,0.49044845914591273,0.5217102561414778,0.4772305355230874,0.12885224459123362,0.0
6.550000000000001,0.002031194125929856,-0.14342103616462115,0.8910685960010762,0.0,300.0,17.146428199482244,100.0,0.4950381088894867,0.5217102561414778,0.524746398460529,0.14168152758434283,0.0
6.5600000000000005,0.002029760082618704,-0.14340433111522924,0.9264705000603426,0.0,300.0,17.146428199482244,100.0,0.5147058333668569,0.5217102561414778,0.46402914977563087,0.12528787043942033,0.0
6.57,0.0020283261853132595,-0.14338973054440593,0.926809305471938,0.0,300.0,17.146428199482244,100.0,0.514894058595521,0.5217102561414778,0.40557141175837136,0.10950428117476027,0.0
6.580000000000001,0.0020268924420388584,-0.1433743274401037,0.9278529885742277,0.0,300.0,17.146428199482244,100.0,0.5154738825412375,0.5217102561414778,0.4278640083954772,0.11552328226677885,0.0
6.590000000000001,0.0020254588741937083,-0.14335678451501838,0.9267129843942126,0.0,300.0,17.146428199482244,100.0,0.5148405468856736,0.5217102561414778,0.48730347459224665,0.1315719381399066,0.0
6.6000000000000005,0.002024025492793543,-0.1433381400165118,0.9257401370049958,0.0,300.0,17.146428199482244,100.0,0.5143000761138865,0.5217102561414778,0.5179027362936852,0.139833738799295,0.0
6.61,0.002022592271858477,-0.14332209350661684,0.9269852134993615,0.0,300.0,17.146428199482244,100.0,0.5149917852774231,0.5217102561414778,0.44573638597088133,0.12034882421213797,0.0
6.620000000000001,0.0020211591999109903,-0.14330719474863368,0.9187941938968955,0.0,300.0,17.146428199482244,100.0,0.5104412188316086,0.5217102561414778,0.41385438842125816,0.11174068487373971,0.0
6.630000000000001,0.002019726276209677,-0.14329237013132606,0.9272610393002574,0.0,300.0,17.146428199482244,100.0,0.5151450218334762,0.5217102561414778,0.4117949252116775,0.11118462980715293,0.0
6.640000000000001,0.0020182935188044855,-0.14327574051913822,0.9114992008054008,0.0,300.0,17.146428199482244,100.0,0.5063884448918893,0.5217102561414778,0.4619336718848417,0.12472209140890726,0.0
6.65,0.0020168609528731446,-0.14325659313406439,0.9612242369167985,0.0,300.0,17.146428199482244,100.0,0.5340134649537769,0.5217102561414778,0.5318718076062114,0.1436053880536771,0.0
6.66,0.0020154285601266695,-0.1432392746474918,0.943669731592121,0.0,300.0,17.146428199482244,100.0,0.5242609619956227,0.5217102561414778,0.4810690714602302,0.12988864929426217,0.0
6.670000000000001,0.0020139963134958127,-0.14322466308569426,0.9528426543399351,0.0,300.0,17.146428199482244,100.0,0.5293570301888528,0.5217102561414778,0.40587671659847213,0.10958671348158748,0.0
