t,x,v,F_imp,F_env,Ks,Ds,K_est,iq_ideal,iq_cmd,iq_actual,tau_motor,tau_env
0.0,0.0029985000275519237,-0.14999724480762308,-2.671782509196508,0.0,500.0,22.135943621178654,100.0,-1.484323616220282,0.0,0.0765331215811495,0.020663942826910368,0.0
0.01,0.0029970000629591627,-0.1499964592761146,-2.2986344507933585,0.0,500.0,22.135943621178654,100.0,-1.2770191393296435,0.0,0.02182031968035527,0.005891486313695923,0.0
0.02,0.0029955000869486383,-0.1499976010524457,-2.0169516262183635,0.0,500.0,22.135943621178654,100.0,-1.1205286812324242,0.0,-0.03171600919699297,-0.008563322483188102,0.0
0.030000000000000006,0.0029940000966579444,-0.1499990290694017,-1.7547936667905915,0.0,500.0,22.135943621178654,100.0,-0.9748853704392173,0.0,-0.03966713766712619,-0.010710127170124073,0.0
0.04,0.002992500113341018,-0.14999833169263713,-1.5601434201719588,0.0,500.0,22.135943621178654,100.0,-0.8667463445399771,0.0,0.019371576793982773,0.005230325734375349,0.0
0.05,0.002991000152477075,-0.1499960863942998,-1.3938610182307989,0.0,500.0,22.135943621178654,100.0,-0.7743672323504438,0.0,0.06236939825903513,0.01683973752993949,0.0
0.06000000000000001,0.002989500197272906,-0.14999552041691308,-1.2108434027632093,0.0,500.0,22.135943621178654,100.0,-0.672690779312894,0.0,0.015721594075413632,0.004244830400361681,0.0
0.07,0.0029880002326381472,-0.14999646347586743,-1.1150757449427815,0.0,500.0,22.135943621178654,100.0,-0.6194865249682119,0.0,-0.026196082065031483,-0.0070729421575585006,0.0
0.08,0.0029865002575152834,-0.14999751228638766,-0.9156500154159981,0.0,500.0,22.135943621178654,100.0,-0.5086944530088877,0.0,-0.029133625561833614,-0.007866078901695077,0.0
0.09000000000000001,0.002985000288952857,-0.14999685624263426,-0.7846085581479918,0.0,500.0,22.135943621178654,100.0,-0.435893643415551,0.0,0.018223437594604174,0.004920328150543127,0.0
0.1,0.0029835003478857576,-0.14999410670995958,-0.656009057452255,0.0,500.0,22.135943621178654,100.0,-0.36444947636236386,0.0,0.07637590763004248,0.02062149506011147,0.0
0.11,0.00298200041384538,-0.14999340403775469,-0.54417904573162,0.0,500.0,22.135943621178654,100.0,-0.3023216920731222,0.0,0.019518672357869835,0.005270041536624856,0.0
0.12000000000000002,0.0029805004708507083,-0.14999429946716225,-0.45307815332360635,0.0,500.0,22.135943621178654,100.0,-0.2517100851797813,0.0,-0.02487303909902793,-0.006715720556737542,0.0
0.13,0.0029790005140926034,-0.14999567581048354,-0.39155790924797884,0.0,500.0,22.135943621178654,100.0,-0.21753217180443266,0.0,-0.03823175892449468,-0.010322574909613564,0.0
