t,x,v,F_imp,F_env,Ks,Ds,K_est,iq_ideal,iq_cmd,iq_actual,tau_motor,tau_env
0.0,0.002998500024796854,-0.14999752031460614,-3.2470903865972263,0.0,600.0,24.24871130596428,100.0,-1.8039391036651253,0.0,0.06888014982940838,0.018597640453940262,0.0
0.01,0.002997000049079378,-0.14999757174761486,-2.829406035844153,0.0,600.0,24.24871130596428,100.0,-1.5718922421356405,0.0,-0.0014286946866170387,-0.00038574756538660047,0.0
0.02,0.0029955000602318095,-0.1499988847568373,-2.5642759419462724,0.0,600.0,24.24871130596428,100.0,-1.4245977455257068,0.0,-0.03647247840093311,-0.00984756916825194,0.0
0.030000000000000006,0.0029940000569003626,-0.15000033314466873,-2.311387225738,0.0,600.0,24.24871130596428,100.0,-1.2841040142988889,0.0,-0.0402329953179543,-0.010862908735847662,0.0
0.04,0.0029925000570427277,-0.14999998576349774,-2.096047391797118,0.0,600.0,24.24871130596428,100.0,-1.164470773220621,0.0,0.009649476972374412,0.0026053587825410917,0.0
0.05,0.002991000076145623,-0.14999808971045098,-1.8997586094578858,0.0,600.0,24.24871130596428,100.0,-1.0554214496988252,0.0,0.052668140188126975,0.014220397850794283,0.0
0.06000000000000001,0.002989500102609337,-0.1499973536285997,-1.6805756247535404,0.0,600.0,24.24871130596428,100.0,-0.9336531248630779,0.0,0.0204467180909218,0.005520613884548886,0.0
0.07,0.002988000113066898,-0.14999895424385928,-1.5183941957477187,0.0,600.0,24.24871130596428,100.0,-0.8435523309709548,0.0,-0.04446153498881928,-0.012004614446981206,0.0
0.08,0.002986500109573107,-0.1500003493790944,-1.37949869227231,0.0,600.0,24.24871130596428,100.0,-0.7663881623735055,0.0,-0.038753756531089416,-0.010463514263394143,0.0
0.09000000000000001,0.002985000112542927,-0.1499997030180029,-1.2365248851722859,0.0,600.0,24.24871130596428,100.0,-0.6869582695401587,0.0,0.01795447476390377,0.004847708186254018,0.0
0.1,0.0029835001392292675,-0.14999733136594437,-1.1695630545213418,0.0,600.0,24.24871130596428,100.0,-0.6497572525118566,0.0,0.06587922384807039,0.017787390438979006,0.0
