t,x,v,F_imp,F_env,Ks,Ds,K_est,iq_ideal,iq_cmd,iq_actual,tau_motor,tau_env
0.0,0.0029985000223541995,-0.1499977645800433,-1.5268191628943475,0.0,297.85944918235117,17.085147356657597,100.0,-0.8482328682746374,0.0,0.06209499879705407,0.016765649675204598,0.0
0.01,0.00299700005126527,-0.14999710889294152,-1.2945751493860387,0.0,306.5550300695578,17.332741545069165,100.0,-0.719208416325577,0.0,0.018213530605193137,0.0049176532634021474,0.0
0.02,0.0029955000689151036,-0.14999823501664417,-1.0468639108431659,0.0,295.6100499145713,17.02051259264185,100.0,-0.5815910615795366,0.0,-0.03128121396212599,-0.008445927769774018,0.0
0.030000000000000006,0.0029940000691455085,-0.1499999769595149,-0.8707024186861895,0.0,300.4191175115344,17.15840129969292,100.0,-0.4837235659367719,0.0,-0.048387301964354125,-0.013064571530375614,0.0
0.04,0.002992500073443014,-0.14999957024943086,-0.7135195402316163,0.0,306.1048092645682,17.320009038082997,100.0,-0.39639974457312016,0.0,0.01129750233380182,0.0030503256301264918,0.0
0.05,0.0029910000974549384,-0.14999759880759672,-0.5490469879331852,0.0,295.8426426512635,17.027207339967354,100.0,-0.3050261044073251,0.0,0.05476227317072554,0.014785813756095896,0.0
0.06000000000000001,0.0029895001253671606,-0.14999720877778502,-0.4531827929342511,0.0,305.19153162929877,17.29415221965832,100.0,-0.2517682182968061,0.0,0.010834161435929409,0.0029252235877009407,0.0
0.07,0.0029880001398789125,-0.14999854882480568,-0.36434139721714853,0.0,311.19882025260534,17.46352896317217,100.0,-0.20241188734286028,0.0,-0.03722352835150064,-0.010050352654905174,0.0
0.08,0.0029865001431550846,-0.14999967238279452,-0.18198152403070167,0.0,301.1800864519417,17.180118879766308,100.0,-0.10110084668372314,0.0,-0.03120994413442299,-0.008426684916294207,0.0
0.09000000000000001,0.0029850001561507887,-0.14999870042958255,-0.07989845189432998,0.0,301.3109105576197,17.183849753372126,100.0,-0.04438802883018332,0.0,0.026998700332747826,0.007289649089841914,0.0
