iter,pose_x,pose_y,pose_z,xd_x,xd_y,xd_z,F_x,F_y,F_z,tau0,tau1,tau2
2011,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2016,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2021,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2026,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2031,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2036,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2041,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2046,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2051,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2056,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2061,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2066,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2071,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2076,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2081,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2086,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2091,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2096,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2101,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2106,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2111,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2116,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2121,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2126,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2131,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2136,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2141,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2146,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2151,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2156,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2161,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2166,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2171,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2176,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2181,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2186,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2191,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2196,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2201,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2206,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2211,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2216,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2221,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2226,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2231,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2236,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2241,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2246,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2251,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2256,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2261,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2266,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2271,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2276,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2281,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2286,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2291,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2296,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2301,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2306,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2311,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2316,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2321,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2326,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2331,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2336,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2341,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2346,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2351,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2356,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2361,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2366,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2371,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2376,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2381,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2386,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2391,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2396,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2401,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2406,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2411,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2416,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2421,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2426,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2431,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2436,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2441,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2446,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2451,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2456,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2461,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2466,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2471,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2476,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2481,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2486,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2491,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2496,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2501,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2506,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2511,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2516,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2521,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2526,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2531,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2536,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2541,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2546,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2551,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2556,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2561,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2566,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2571,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2576,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2581,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2586,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2591,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2596,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2601,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2606,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2611,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2616,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2621,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2626,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2631,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2636,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2641,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2646,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2651,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2656,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2661,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2666,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2671,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2676,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2681,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2686,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2691,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2696,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2701,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2706,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2711,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2716,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2721,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2726,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2731,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2736,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2741,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2746,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2751,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2756,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2761,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2766,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2771,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2776,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2781,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2786,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2791,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2796,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2801,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2806,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2811,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2816,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2821,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2826,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2831,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2836,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2841,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2846,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2851,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2856,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2861,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2866,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2871,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2876,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2881,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2886,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2891,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2896,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2901,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2906,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2911,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2916,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2921,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2926,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2931,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2936,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2941,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2946,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2951,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2956,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2961,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2966,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2971,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2976,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2981,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2986,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2991,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
2996,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
3001,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
3006,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
3011,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
3016,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
3021,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
3026,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
3031,0.315140,-0.000046,-0.080276,0.315994,-0.000031,-0.080994,0.085449,0.002213,-0.071030,0.000687,0.002563,0.016754
