iter,pose_x,pose_y,pose_z,xd_x,xd_y,xd_z,F_x,F_y,F_z,tau0,tau1,tau2
1001,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1006,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1011,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1016,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1021,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1026,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1031,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1036,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1041,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1046,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1051,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1056,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1061,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1066,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1071,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1076,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1081,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1086,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1091,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1096,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1101,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1106,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1111,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1116,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1121,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1126,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1131,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1136,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1141,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1146,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1151,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1156,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1161,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1166,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1171,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1176,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1181,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1186,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1191,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1196,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1201,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1206,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1211,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1216,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1221,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1226,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1231,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1236,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1241,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1246,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1251,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1256,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1261,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1266,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1271,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1276,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1281,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1286,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1291,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1296,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1301,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1306,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1311,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1316,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1321,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1326,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1331,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1336,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1341,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1346,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1351,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1356,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1361,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1366,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1371,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1376,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1381,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1386,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1391,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1396,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1401,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1406,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1411,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1416,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1421,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1426,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1431,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1436,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1441,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1446,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1451,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1456,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1461,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1466,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1471,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1476,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1481,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1486,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1491,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1496,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1501,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1506,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1511,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1516,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1521,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1526,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1531,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1536,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1541,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1546,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1551,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1556,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1561,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1566,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1571,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1576,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1581,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1586,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1591,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1596,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1601,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1606,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1611,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1616,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1621,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1626,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1631,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1636,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1641,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1646,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1651,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1656,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1661,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1666,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1671,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1676,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1681,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1686,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1691,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1696,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1701,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1706,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1711,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1716,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1721,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1726,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1731,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1736,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1741,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1746,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1751,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1756,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1761,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1766,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1771,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1776,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1781,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1786,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1791,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1796,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1801,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1806,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1811,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1816,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1821,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1826,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1831,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1836,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1841,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1846,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1851,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1856,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1861,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1866,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1871,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1876,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1881,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1886,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1891,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1896,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1901,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1906,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1911,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1916,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1921,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1926,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1931,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1936,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1941,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1946,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1951,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1956,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1961,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1966,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1971,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1976,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1981,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1986,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1991,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
1996,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.053406,0.007629,-0.029144,0.002411,0.005585,0.011353
2001,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.002136,0.000305,0.000153,0.000092,0.000565,0.000534
2006,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.002136,0.000305,0.000153,0.000092,0.000565,0.000534
2011,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.002136,0.000305,0.000153,0.000092,0.000565,0.000534
2016,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.002136,0.000305,0.000153,0.000092,0.000565,0.000534
2021,0.315887,-0.000046,-0.080933,0.315994,-0.000031,-0.080994,0.002136,0.000305,0.000153,0.000092,0.000565,0.000534
